PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	BRYAN, SE				BRYAN, SE			THE SITUATION AND THE OPPORTUNISTIC EXECUTIVE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ALLEN FL, 1952, BIG CHANGE, P250; ANSHEN M, 1958, HARVARD BUSINESS MAR, P54; ANSHEN M, 1960, HARVARD BUSINESS JAN, P74; BAKKE EW, 1950, BONDS ORG, P186; BALES RF, 1954, HARVARD BUSINESS MAR, P44; BARKIN S, 1960, BUSINESS TOPICS  WIN, P33; BARNARD C, 1938, FUNCTIONS EXECUTIVE, P200; BARNARD CI, CITED INDIRECTLY; BARNARD CI, FUNCTIONS EXECUTIVE, P169; BARNET EM, 1960, J ACADEMY MANAGE DEC, P197; BAVELAS A, 1960, ADM SCI Q        MAR, P493; BELLOWS R, 1959, CREATIVE LEADERSHIP, P293; BOULDING KE, 1958, SKILLS EC, P180; BROWN JAC, 1956, SOCIAL PSYCHOL IND, P220; DAVIS K, 1957, HUMAN RELATIONS BUSI, P274; DAVIS RC, 1951, FUNDAMENTALS TOP MAN, P152; DEAN BV, 1958, ADM SCI Q        DEC, P412; DUNN AH, 1954, CASE METHOD HARVARD, P97; GALBRAITH JK, 1958, AFFLUENT SOC, P103; Galbraith John Kenneth, 1952, AM CAPITALISM, p[118, 154]; GARDNER BB, 1948, ADV MANAGEMENT   SEP, P116; GERTH HH, 1948, M WEBER ESSAYS SOCIO, P54; GORDON RA, 1945, BUSINESS LEADERSHIP, P11; GOULDNER WW, 1950, STUDIES LEADERSHIP, P34; GUILFORD JP, 1959, PERSONALITY, P470; HALL NF, 1958, MAKING HIGHER EXECUT, P10; HAYWOOD OG, 1954, J OPERATIONS RES SPR, P365; HOLT CC, 1960, PLANNING PRODUCTION, P59; HUNTER F, 1959, TOP LEADERSHIP US, P259; HURWICZ L, 1951, 370 COWL COMM DISC P; HUTCHINSON AR, 1958, AM EC REV        JUN, P497; JENNINGS EE, 1960, ANATOMY LEADERSHIP, P176; LIKERT R, EFFECTIVE SUPERVISIO; LOUCKS WN, 1948, COMP EC SYSTEMS, P158; LUCE RD, 1957, GAMES DECISIONS, P66; MARCH JG, 1958, ORGANIZATIONS, P93; MASON ES, 1960, FORTUNE          AUG, P108; MILLER DW, 1960, EXECUTIVE DECISIONS, P69; Mills C. W., 1957, POWER ELITE; NEWCOMER M, 1955, BIG BUSINESS EXECUTI, P56; NEWMAN PC, 1952, DEV EC THOUGHT, P59; NEWMAN WH, 1951, ADM ACTION, P176; PFIFFNER JM, 1960, ADM ORG, P354; PRINCE WW, 1961, TIME            0303, P50; RIESMAN D, 1950, LONELY CROWD, P248; SAVAGE LJ, 1954, FDN STAT, P30; SCHELL EH, 1957, TECHNIQUES EXECUTIVE, P18; SEDILLOT R, 1951, HIST WORLD, P86; SHUBIK M, 1958, ADM SCI Q, P289; SIMON HA, 1958, ADM BEHAVIOR, P20; SIMON HA, 1957, MODELS MAN, P198; STODDARD D, 1945, PRELUDE NIGHT, P287; Stogdill RM, 1948, J PSYCHOL, V25, P35, DOI 10.1080/00223980.1948.9917362; TANNENBAUM R, 1958, HARVARD BUSINESS MAR, P98; TANNENBAUM R, 1957, MANAGEMENT SCI   OCT, P2; TAUSSIG FW, 1932, AM BUSINESS LEADERS, P97; TEAD O, 1935, ART LEADERSHIP, P121; VONNEUMANN J, 1944, THEORY GAMES EC BEHA; WALD A, 1950, STATISTICAL DECISION; WARNER, 1955, BIG BUSINESS LEADERS; Warner William Lloyd, 1955, OCCUPATIONAL MOBILIT; WARNER WL, 1956, MANAGEMENT REV   FEB, P83; WILLIAMS G, 1955, MED EC           AUG, P215; WILLIAMS JD, 1954, COMPLEAT STRATEGYST, P23; 1960, TIME            1120, P50; 1961, TIME            0102, P47; 1960, BUSINESS WEEK   1008, P32; 1960, BUSINESS WEEK   0827, P30; 1960, NEWSWEEK        1206, P49; 1960, BUSINESS WEEK   0806, P22; 1961, TIME            0217, P62; 1960, FORTUNE          SEP, P141; 1960, BUSINESS WEEK   1119, P50; 1961, TIME            0203, P51; 1960, BUSINESS WEEK   1203, P34; 1957, FORTUNE          SEP, P145; 1961, FORTUNE          JAN, P145; 1960, NEWSWEEK        1126, P17; 1961, TIME            0120, P51; 1961, TIME            0128, P51; 1960, TIME            0829, P50; 1960, FORTUNE          NOV, P132; 1960, STATE J         0406, P19	83	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					36	56						21	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600003					2019-01-18	
J	ROMAN, DD				ROMAN, DD			THE PERT SYSTEM - AN APPRAISAL OF PROGRAM-EVALUATION REVIEW TECHNIQUE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARRETT BB, BASIC PRINCIPLES PER; FAZAR W, 1961, ADV MANAGEMENT SYSTE; MALCOLM DC, 1959, OPERATIONS RESEARCH, V7, P651; *US BUR NAV WEAP D, 1958, PERT SUMM REP PHAS 1, P13	4	2	2	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					57	65						9	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600004					2019-01-18	
J	GORDON, PJ				GORDON, PJ			THE TOP MANAGEMENT TRIANGLE IN VOLUNTARY HOSPITALS .2.	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BLACK, 1956, A A U P B, V42; BROWN RE, 1949, MODERN HOSPITAL, V81; HAYT, 1952, LAW HOSPITAL PHYSICI, P140; LENTZ EM, 1956, THESIS CORNELL U; PONTON TR, 1953, MED STAFF HOSPITAL, P22; VIGUERS RT, 1956, MODERN HOSPITAL, V86	6	0	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					66	75						10	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600005					2019-01-18	
J	HOUSE, RJ				HOUSE, RJ			AN EXPERIMENT IN THE USE OF MANAGEMENT-TRAINING STANDARDS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BOYLES WJ, 1961, PERSONNEL        MAR; STRAUSS G, 1960, PERSONNEL HUMAN PROB, P553; TURNAPOL L, 1957, ASTD, V11	3	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					76	81						6	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600006					2019-01-18	
J	BOCK, RH				BOCK, RH			A NEW METHOD FOR TEACHING LINEAR-PROGRAMMING	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BOWMAN, 1961, ANAL PRODUCTION MANA; MOORE FG, 1958, MANUFACTURING MANAGE	2	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					82	86						5	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600007					2019-01-18	
J	MITCHELL, W				MITCHELL, W			USE OF LIVE CASES IN MANAGEMENT DEVELOPMENT	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					86	91						6	Business; Management	Business & Economics	CFU96	WOS:A1962CFU9600008					2019-01-18	
J	BELCHER, DW				BELCHER, DW			TOWARD A BEHAVIORAL-SCIENCE THEORY OF WAGES	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ARGYRIS C, 1960, UNDERSTANDING ORG BE, P9; BAKKE EW, 1953, FUSION PROCESS; Baldwin John W., 1959, T AM PHILOS SOC 4, V49; BARNARD CI, 1938, FUNCTIONS EXECUTIVE, pCH1; BENTHAM J, TABLE SPRINGS ACTION; BROWN JAC, 1954, SOCIAL PSYCHOLOGY IN, P206; Caplow T, 1954, SOCIOLOGY WORK; CLARK HF, 1931, EC THEORY CORRECT OC, P57; DAHL RA, 1959, SOCIAL SCI RES BUSIN, P25; DALTON M, 1951, IRRA IND PRODUCTIVIT; Drucker P., 1954, PRACTICE MANAGEMENT; DUBIN R, 1958, WORLD WORK, P229; DUBIN R, 1958, WORKING UNION MANAGE, P16; DUBIN R, 1951, HUMAN RELATIONS ADM, P27; DUBIN R, 1961, LEADERSHIP ORG, P412; HAIRE M, SOCIAL SCI RES BUSIN, P84; HERSKOVITZ MJ, 1952, EC ANTHR, P122; Herzberg F, 1959, MOTIVATION WORK; HICKMAN AC, 1956, INDIVIDUALS GROUPS E; JAQUES E, 1951, MEASUREMENT RESPONSI; JAQUES E, 1952, CHANGING CULTURE FAC; KAHN RL, 1959, HUMAN RELATIONS MODE, P43; LAZARSFELD, SOCIAL SCI RES BUSIN, P113; LIKERT R, 1958, MODERN ORG THEORY, P184; March J. G., 1958, ORGANIZATIONS; Maslow A. H., 1954, MOTIVATION PERSONALI; MCDERMID CD, 1960, BUSINESS HORIZON WIN, P93; McGregor D, 1960, HUMAN SIDE ENTERPRIS; MEADE GH, 1936, MIND SELF SOC; MILLER DC, 1951, IND SOCIOLOGY, P370; Morse NC, 1955, AM SOCIOL REV, V20, P191, DOI 10.2307/2088325; PARSONS T, 1940, CANADIAN J EC POL SC, P187; RAIMON RL, 1953, IND LABOR RELATI JAN, P180; Ross AM, 1948, TRADE UNION WAGE POL; Roy D, 1952, AM J SOCIOL, V57, P427, DOI 10.1086/221011; ROY RH, 1952, IND LABOR RELATI JAN, P195; SAYLES LR, 1958, BEHAVIOR IND WORK GR; SAYLES LR, 1957, PERSONNEL        MAY, P483; SCOTT WH, 1956, TECHNICAL CHANGE IND; SIMON HA, 1957, SOCIOMETRY, P32; STAGNER R, 1950, PERSONNEL PSYCHO SPR, P1; Tawney R, 1920, ACQUISITIVE SOC; TAYLOR GW, 1957, NEW CONCEPTS WAGE DE; WALKER C., 1952, MAN ASSEMBLY LINE; Warner W. L, 1947, SOCIAL SYSTEM MODERN; WERNER WL, 1949, SOCIAL CLASS AM; Whyte W. F., 1955, MONEY AND MOTIVATION; WILENSKY HL, 1957, RES IND HUMAN RELATI, P45; WILENSKY HL, 1960, INT SOCIAL SCI J APR, P543	49	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					102	116						15	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700001					2019-01-18	
J	GALL, WR				GALL, WR			NOT BY LOYALTY ALONE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARNARD CI, FUNCTIONS EXECUTIVE, P220; BENDER JF, TECHNIQUES EXECUTIVE, P103; BOYER WB, 1961, PERSONNEL ADM    MAY, P5; MARQUAND JP, SINCERELY W WAYDE, P193; NILES PB, 1956, DUNS REV MODERN  APR, P41; NORRIS LW, 1960, HARVARD BUSINESS SEP, P73; *OP RES CORP, 1959, CONFL SCI MIND MAN M; 1961, MODERN OFFICE PR MAY, P15; 1960, FORTUNE          NOV, P137; 1959, DUNS REV MODERN  NOV, P69; 1960, BUSINESS WEEK   0827, P82; 1960, BUSINESS WEEK   0813, P48; 1960, BUSINESS WEEK   1022, P113; 1959, DUNS REV MODERN  OCT, P58; LEADERSHIP ADM, P138	15	0	0	1	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					117	123						7	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700002					2019-01-18	
J	SHULL, F				SHULL, F			THE NATURE AND CONTRIBUTION OF ADMINISTRATIVE MODELS AND ORGANIZATIONAL RESEARCH	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ARGYRIS C, 1957, PERSONALITY ORG, P233; BARNARD CI, 1951, FUNCTIONS EXECUTIVE, P290; BEER S, 1960, GENERAL SYSTEMS, V5, P13; BRADSHAW FF, 1956, ADV MANAGEMENT, V21, P4; BRAYFIELD AH, 1955, PSYCHOL B, V52, P421; BUNTING E, 1950, 20TH NAM I IND REL V; CLARK DF, 1959, REPORT SOME ORG EXPT, P2; COHEN M, 1934, INTRO LOGIC SCI METH, P396; Cyert RM, 1955, AM ECON REV, V45, P129; Dahl R. A., 1959, SOCIAL SCI RES BUSIN, P3; Dalton M., 1959, MEN WHO MANAGE; DEWEY R, 1951, DEV HUMAN BEHAVIOR, P1; EASTON D, 1957, ADM SCI Q, V2, P112; HOBBES T, 1950, LEVIATHAN, P176; KATZ D, 1952, READINGS SOCIAL PSYC, P658; Katz R. L., 1995, HARVARD BUS REV, V33, P33; MARCH JG, 1958, ORGANIZATIONS, P30; MEE JF, 1960, DEC IND REL RES ASS; MILLER DC, 1955, AM SOCIOLOGICAL  JUL; MOORE DG, 1960, DEC ANN AC MAN M; Parsons T., 1949, ESSAYS SOCIOLOGICAL, P17; PFIFFNER JM, 1960, ADMINISTRATIVE ORGAN, P16; RAPOPORT A, 1958, AM POLITICAL SCI DEC, P30; ROETHLISBERGER FJ, 1948, GENERAL MANAGEMENT S, V141, P13; ROY RH, 1959, ADM PROCESS, P3; RUBENSTEIN AH, 1960, SOME THEORIES ORG; SCOTT W, 1959, STUDIES BUSINESS EC, V4	27	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					124	138						15	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700003					2019-01-18	
J	ODONOVAN, TR				ODONOVAN, TR			DIFFERENTIAL EXTENT OF OPPORTUNITY AMONG EXECUTIVES AND LOWER MANAGERS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																Clements R. V., 1958, MANAGERS STUDY THEIR; COATES CH, 1956, SOC FORCES, V35, P121, DOI 10.2307/2573357; HYMAN HH, 1953, CLASS STATUS POWER, P426; KELLER SI, 1954, THESIS COLUMBIA U; LLOYD WW, 1955, OCCUPATIONAL MOBILIT; Merton RK, 1949, SOCIAL THEORY SOCIAL, P179; Miller D., 1951, IND SOCIOLOGY; MILLER DC, 1951, IND SOCIOLOGY, P738; MOORE DG, 1960, NATIONS BUSINESS OCT, P54; NEWCOMBER M, 1955, BIG BUSINESS EXECUTI; PELLEGRIN RJ, 1957, ADM SCI Q        MAR, P506; ROETHLISBERGER FJ, 1941, MANAGEMENT MORALE, P45; ROGOFF N, 1953, RECENT TRENDS OCCUPA; Super D. E., 1957, VOCATIONAL DEV FRAME; Super DE, 1954, J COUNS PSYCHOL, V1, P12, DOI 10.1037/h0061989; THOMAS WI, 1923, UNADJUSTED GIRL, P42; Walker C., 1956, FOREMAN ASSEMBLY LIN	17	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					139	149						11	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700004					2019-01-18	
J	WILSON, CZ; ALEXIS, M				WILSON, CZ; ALEXIS, M			BASIC FRAMEWORKS FOR DECISIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ARROW KJ, 1958, ECONOMETRICA, V26, P1, DOI 10.2307/1907381; ARROW KJ, 1957, J OPERATIONS RES, V5, P765; Boulding K., 1956, IMAGE; Chernoff H, 1959, ELEMENTARY DECISION; Churchman C. W., 1957, OPERATIONS RES; CHURCHMAN CW, 1961, PREDICTION OPTIMAL D, pCH8; Dantzig GB, 1951, ACTIVITY ANAL PRODUC; Davidson D, 1957, DECISION MAKING EXPT; EDWARDS W, 1954, PSYCHOL BULL, V51, P380, DOI 10.1037/h0053870; GORE WJ, 1959, ADMIN SCI QUART, V4, P97, DOI 10.2307/2390651; HITCH C, 1960, J OPERATIONS RES, V8, P437; LEWIN K, 1944, PERSONALITY BEHAVIOR, V1; MARCH JG, 1959, ORGANIZATIONS, P137; MILLER DW, 1960, EXECUTIVE DECISIONS; RAPOPORT A, 1960, FIGHTS GAMES DEBATES, pCH6; SAVAGE LJ, 1954, F STATISTICS; SCHLAIFER R, 1959, PROBABILITY STATISTI; Simon H., 1959, AM ECON REV, V49, p[253, 262]; SIMON HA, 1957, MODELS MAN SOCIAL RA, P197; SIMON HA, 1957, ADM BEHAVIOR, P123; Simon Herbert, 1954, MATH THINKING SOCIAL; THRALL RM, 1954, DECISION PROCESSES	22	1	1	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					150	164						15	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700005					2019-01-18	
J	LUNDBERG, CC				LUNDBERG, CC			ADMINISTRATIVE DECISIONS - A SCHEME FOR ANALYSIS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																APPLEY LA, 1958, SUPERVISORY MANAGEME, V3, P16; BOWMAN MJ, 1956, SOCIAL SCI RES ITEMS, V10; CYERT RM, 1958, ADM SCI Q, V3; CYERT RM, 1959, BEHAVIORAL SCI, V4, P87; Drucker PF, 1955, MANAGE SCI, V1, P115, DOI 10.1287/mnsc.1.2.115; GORE WJ, 1959, ADMIN SCI QUART, V4, P97, DOI 10.2307/2390651; GORE WJ, 1956, PUBLIC ADM REV, V16, P381; GRIFFITHS DE, 1959, ADM THEORY, P94; GRIFFITHS DE, 1959, ADM THEORY, pCH1; GROSS N, 1958, EXPLORATIONS ROLE AN; Jones M. H., 1957, EXECUTIVE DECISION M; KAMM JO, 1951, ADV MANAGEMENT, V16, P10; LITCHFIELD EH, 1956, ADM SCI Q, V1, P13; MCGREGOR D, 1960, HUMAN SIDE ENTERPRIS, P6; RAIFFA H., 1957, GAMES DECISIONS; RANDALL CB, 1959, DUNS REV, V73, P47; SARBIN T, 1954, HDB SOCIAL PSYCHOLOG, P226; SHUBIK M, 1958, ADM SCI Q, V3; SIMON H. A, 1960, NEW SCI MANAGEMENT D, P1; SNYDER RC, 1958, ADMIN SCI QUART, V3, P341, DOI 10.2307/2390717; SNYDER RC, APPROACHES STUDY POL, P3; SNYDER RC, 1958, APPROACH STUDY POLIT; THOMPSON JD, 1956, ADM SCI Q, V1; WALTER B, 1960, THESIS; WALTER B, 1960, RES PREVIEWS, V7; 1957, SOCIAL FORCES, V35, P202; 1961, BUSINESS Q, V26	27	0	0	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					165	178						14	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700006					2019-01-18	
J	JULIUS, MJ; SCHLENDER, WE				JULIUS, MJ; SCHLENDER, WE			A SELECTED SAMPLE OF EXECUTIVE VIEWS OF THE FUTURE OF PERSONNEL AND INDUSTRIAL-RELATIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	0	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					179	184						6	Business; Management	Business & Economics	CFU97	WOS:A1962CFU9700007					2019-01-18	
J	BERNTHAL, WF				BERNTHAL, WF			VALUE PERSPECTIVES IN MANAGEMENT DECISIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																ANDLINGER GR, 1959, BUSINESS HORIZON FAL; Baritz L., 1960, SERVANTS POWER; BERLE A, 1959, POWER PROPERTY; CLOUGH SB, 1953, AM WAY EC BASIS OUR; CLOUGH SB, 1951, RISE FALL CIVILIZATI; MASON ES, 1958, J BUSINESS       JAN	6	2	2	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	3					190	196						7	Business; Management	Business & Economics	CFU98	WOS:A1962CFU9800001					2019-01-18	
J	SPENCER, MH				SPENCER, MH			UNCERTAINTY, EXPECTATIONS, AND FOUNDATIONS OF THE THEORY OF PLANNING	ACADEMY OF MANAGEMENT JOURNAL			English	Article																HART AG, Q J EC, V11; HEADY EO, EC AGR PRODUCTION RE, pCH16; HURWICZ L, ECONOMETRICA, V14; SCHACKLE GLS, EXPECTATIONS EC, pCH1; SPENCER MH, 1961, BUSINESS EC FORECAST; SPENCER MH, 1959, MANAGERIAL EC, pCH1; STEINDL J, 1941, OXFORD EC PAPERS JUN, P43	7	4	4	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	3					197	206						10	Business; Management	Business & Economics	CFU98	WOS:A1962CFU9800002					2019-01-18	
J	YOUNG, S				YOUNG, S			MANAGERIAL AUTHORITY IN THE EMPLOYMENT RELATIONSHIP	ACADEMY OF MANAGEMENT JOURNAL			English	Article																CARTER A, 1959, THEORY WAGES EMPLOYM; EELLS R, 1961, CONCEPTUAL F BUSINES, P201; KOONTZ H, 1955, PRINCIPLES MANAGEMEN, P48; MANDEVILLE MJ, 1961, J ACADEMY MANAGE APR, P62; MANDEVILLE MJ, 1960, J ACADEMY MANAGEMENT, P107; MCFARLAND DE, 1958, MANAGEMENT PRINCIPLE, P190; O'Donnell C, 1952, POLIT SCI QUART, V67, P573, DOI 10.2307/2145142; ROBERT G, 1962, ORG CHANGE, P118; ROTTENBERG S, 1960, LABOR TRADE UNIONISM, P40; SIMON H, 1957, ADM BEHAVIOR, P7; TANNENBAUM R, 1961, LEADERSHIP ORG, P256; TERRY G, 1956, PRINCIPLES MANAGEMEN, P268	12	0	0	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	3					207	213						7	Business; Management	Business & Economics	CFU98	WOS:A1962CFU9800005					2019-01-18	
J	SETHI, NK				SETHI, NK			FOLLETT,MARY,PARKER - PIONEER IN MANAGEMENT THEORY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BERNAYS EL, 1957, ENG CONSENT; EELLS R, 1961, CONCEPTUAL F BUSINES, P553; EELLS R, 1960, MEANING MODERN BUSIN, P427; FOLLETT, FREEDOM COORDINATION, P1; FOLLETT, DYNAMIC ADM, P229; Follett M. P., 1920, NEW STATE; Follett M. P., 1924, CREATIVE EXPERIENCE; Follett Mary Parker, 1909, SPEAKER HOUSE REPRES; FOLLETT MP, 1949, FREEDOM COORDINATION, P79; HOPF HA, 1947, PUBLICATION HOPF I M, V7, P6; MERRILL HF, 1960, CLASSICS MANAGEMENT, P309; METCALF, DYNAMIC ADM, P95; METCALF, DYNAMIC ADM, P24; METCALF HC, 1942, DYNAMIC ADM COLLECTE, P9; SETHI NK, 1962, PERS J, V41, P323; SETHI NK, 1961, THESIS NEW YORK U; STAGNER R, 1956, PSYCHOL IND CONFLICT, P550; URWICK L, 1949, MAKING SCI MANAGEMEN, V1, P48; URWICK L, 1956, GOLDEN BOOK MANAGEME, P134; URWICK L, 1943, ELEMENTS ADM, P113; URWICK LF, 1956, PATTERN MANAGEMENT, P49	21	3	3	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	3					214	221						8	Business; Management	Business & Economics	CFU98	WOS:A1962CFU9800006					2019-01-18	
J	YODER, D				YODER, D			THE FACULTY ROLE IN UNIVERSITY GOVERNANCE	ACADEMY OF MANAGEMENT JOURNAL			English	Article																BARTON AH, 1961, AAUP B, V47, P293; CAPLOW T, 1957, SOCIOLOGY WORK, P139; CORSON JJ, 1960, GOVERNANCE COLLEGES; DODDS HW, COLLEGE U PRESIDENT; GUSTAD JW, 1960, P REGIONAL C NEW ENG, P37; 1960, ANN REPORT CARNEGIE, P5; 1962, AAUP B, V48, P16; 1960, ANN REPORT CARNEGIE, P4	8	0	0	1	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	3					222	229						8	Business; Management	Business & Economics	CFU98	WOS:A1962CFU9800007					2019-01-18	
